round,client_id,task_id,reset_reference_loss,full_reference_loss,V_full,local_seed,initial_state_hash,full_state_hash
40,93,3,1.5547583888811831,3.9111968049307695,-2.3564384160495866,4292839,71687079e9abcd1c815683bf31766e1af335df6beab3575e9c945d6be9714d0f,7b84179154938164cda10a51bcab5de1cf928de80e32888cfb729bfed3761132
40,93,4,1.5680617074527354,3.9854145217567503,-2.4173528143040146,4292839,e5983795b4bc9f94ba0119533b1334b3cfd2044e5213067c66c9e4bd7065096d,0b9979318b8d5d0363a270d54b53eb90bb66ad545bb3e3fa6f3f760533373c0e
40,93,5,1.5295900578630135,3.9295217605210238,-2.3999317026580105,4292839,c005ea4b371eece7598ff63d2ffe5c917c2ea1deb5b0fd757775097c3dfcd88d,d61c195969c7fa656448efcad073f69b26799dddb48d8dc866f86c693484e55f
40,93,6,1.5772442085168041,3.9464656889193575,-2.3692214804025533,4292839,0d21b0ee52cced968394ceffac95939656f7df17e40bddb5d8d1cd590f0ec7d5,9672a975195559fbfded814a4972e5abde98c6a6a4310a639c9ea546de6c8aac
40,93,7,1.5642303370955695,3.9824473646387175,-2.418217027543148,4292839,14764114e7d75b937a0404036a520f62bd788ed29406357937ed0ccab1120bbd,90649a564bfb8bb92e290ac3e9ef6e33f1ea6c4f0626e076a7320990bbfa584f
40,93,8,1.5858690398788606,3.9082568346813114,-2.3223877948024505,4292839,54cbb618aa79e38e7cc9455540c03ad239f565927862706215bbe1c7e53a44c3,d613f9cd0e0ab361b642467ab81d4d75781244568ffd141846aa3bf46b599a47
40,93,9,1.4909626256702617,3.8888731529930336,-2.3979105273227717,4292839,09e91b32f125e2cfc2aea596f99a386e83c7baa7bef8d95b251a8fa27dba3568,12dde8ef92119e5dccd3f064c4787f5a6efc7578fbb316e05c7d9c57c6603091
40,34,0,1.7544593651780755,3.194622365719991,-1.4401630005419155,4234016,0c3ecd3622aaaf88e35276981e99a264b480c04529f43166c6e1d8c497ddf282,35d3485f36d1b5df1eca2eaa82742b898287d0adfdb0abc53c8b7c885559d444
40,34,1,2.012627956621562,3.6051428779516814,-1.5925149213301193,4234016,8bb1dd79db951e95b6cf962f1628ca1b2a90dcfb00d6ce146e3825089c9ee445,d01dc9bfd59c5d3ab9c946afaa284569b3842d7b5670cf0809597404c230eed9
40,34,2,1.6293792157667415,4.798095123357438,-3.1687159075906965,4234016,323d4b6bc405058a6a074565ac5bd2fb8b9746fa9e9cbbcb026b1557c2fb3aa5,cd076725e2b991f50df4efd1ee5db4b15333d7b7022e78f92f98f75f2d7f0d52
40,34,3,1.5547583888811831,2.9406748381217787,-1.3859164492405955,4234016,71687079e9abcd1c815683bf31766e1af335df6beab3575e9c945d6be9714d0f,975ed9194bf363d0ea64a2f0090ef794fcfc8be1cda870ceb23124e4fd83f4f2
40,34,4,1.5680617074527354,3.229762654007231,-1.6617009465544956,4234016,e5983795b4bc9f94ba0119533b1334b3cfd2044e5213067c66c9e4bd7065096d,9b38eaf8fac9168a2a692910e63899565c9296454512887226629defcb765368
40,34,5,1.5295900578630135,4.468031806307418,-2.9384417484444043,4234016,c005ea4b371eece7598ff63d2ffe5c917c2ea1deb5b0fd757775097c3dfcd88d,4ac7060a3b96237420f3c1ccd47cc9987b6b868d10687392df219a5085877b39
40,34,6,1.5772442085168041,3.04221606875619,-1.4649718602393857,4234016,0d21b0ee52cced968394ceffac95939656f7df17e40bddb5d8d1cd590f0ec7d5,18b87885886e4c387a7b9ed14b3f2366b2a262793478beb3009092b67fbaab20
40,34,7,1.5642303370955695,7.473246833073132,-5.909016495977562,4234016,14764114e7d75b937a0404036a520f62bd788ed29406357937ed0ccab1120bbd,997310c81fe1e502ff2b8e4d5b8f3ae883f9ae7fe2176d82f71e10dc758eb90f
40,34,8,1.5858690398788606,4.2870192226545605,-2.7011501827756996,4234016,54cbb618aa79e38e7cc9455540c03ad239f565927862706215bbe1c7e53a44c3,333b31ab7c9a405d4c77e3608622ae636aa81ba201d98b1966aebc31984f3b50
40,34,9,1.4909626256702617,3.949380257621132,-2.45841763195087,4234016,09e91b32f125e2cfc2aea596f99a386e83c7baa7bef8d95b251a8fa27dba3568,a293d557510df2f39402087dd85d773316864c8d9e0e52e2053d41c210b8bf55
40,60,0,1.7544593651780755,1.8493851652824245,-0.09492580010434892,4259938,0c3ecd3622aaaf88e35276981e99a264b480c04529f43166c6e1d8c497ddf282,b2fd44b3dc0aba7d6b9854262b7aab4cd8d52d8401d89d8913808c22252ab819
40,60,1,2.012627956621562,1.8467412953012148,0.16588666132034735,4259938,8bb1dd79db951e95b6cf962f1628ca1b2a90dcfb00d6ce146e3825089c9ee445,4a22553dd9bcff13220df1834ed2cf44b0e20d556c122adea563be60b0a3b86d
40,60,2,1.6293792157667415,1.8541352153586883,-0.2247559995919468,4259938,323d4b6bc405058a6a074565ac5bd2fb8b9746fa9e9cbbcb026b1557c2fb3aa5,d7dc84ed717d2f1284c56855fcd94e4f1a608617795f6554287dbd6dbcbcb3dd
40,60,3,1.5547583888811831,1.9137833855914532,-0.3590249967102701,4259938,71687079e9abcd1c815683bf31766e1af335df6beab3575e9c945d6be9714d0f,42c47098091fad1ba8d427538ee4317015b9efdf8cc77047cbe0af875bead057
40,60,4,1.5680617074527354,1.9313514193543642,-0.36328971190162873,4259938,e5983795b4bc9f94ba0119533b1334b3cfd2044e5213067c66c9e4bd7065096d,a6388b6791be73b5083019a86e0d008a3978d2614588679c76547fad0da8235d
40,60,5,1.5295900578630135,1.8878080721341275,-0.358218014271114,4259938,c005ea4b371eece7598ff63d2ffe5c917c2ea1deb5b0fd757775097c3dfcd88d,5b60d5ebb68932483f95af4e1d317748b1b48c96202c1c0b76ba4da8a99e34ea
40,60,6,1.5772442085168041,1.8430186393827093,-0.26577443086590513,4259938,0d21b0ee52cced968394ceffac95939656f7df17e40bddb5d8d1cd590f0ec7d5,dd4d707af753eb5888236da45652437104d598207df37291813115c0bbbec84d
40,60,7,1.5642303370955695,1.8675454519450063,-0.30331511484943685,4259938,14764114e7d75b937a0404036a520f62bd788ed29406357937ed0ccab1120bbd,255f4ad0915b6e7a8de27c4d4b4ea6d4cec583d6f5f40cefc4739dae0d3e4084
40,60,8,1.5858690398788606,1.8624176022206085,-0.27654856234174785,4259938,54cbb618aa79e38e7cc9455540c03ad239f565927862706215bbe1c7e53a44c3,e57fde46e08da46530ad850f47033d19ccf7cb584a2b39bfa418245a2b697cd3
40,60,9,1.4909626256702617,1.8943715824318343,-0.4034089567615726,4259938,09e91b32f125e2cfc2aea596f99a386e83c7baa7bef8d95b251a8fa27dba3568,68676e6bd1a4a75cb6c28668789f8d3e05dc6dbe3a1a530932b8427b745c4ca9
40,90,0,1.7544593651780755,2.8665641252792238,-1.1121047601011482,4289848,0c3ecd3622aaaf88e35276981e99a264b480c04529f43166c6e1d8c497ddf282,46bd2f3bd1dadf0ec84e0bf3142181e41e8af0b1feb0a30e98d9e585222357ed
40,90,1,2.012627956621562,2.921823903872958,-0.909195947251396,4289848,8bb1dd79db951e95b6cf962f1628ca1b2a90dcfb00d6ce146e3825089c9ee445,a37708ed499276ad3189f343eda36a808a4f2660d9e03d160e7b7c55e4fecd55
40,90,2,1.6293792157667415,2.844126738411962,-1.2147475226452205,4289848,323d4b6bc405058a6a074565ac5bd2fb8b9746fa9e9cbbcb026b1557c2fb3aa5,21462c303e895a782f058bba1b29562fbaf30d45b5ba11504edfaae157125b87
40,90,3,1.5547583888811831,2.8546758603056586,-1.2999174714244754,4289848,71687079e9abcd1c815683bf31766e1af335df6beab3575e9c945d6be9714d0f,ec2a286032d214735374a7d0f299aa42fc606d7bc60b453e77e74bc06501bf1e
40,90,4,1.5680617074527354,2.8173405835400636,-1.2492788760873281,4289848,e5983795b4bc9f94ba0119533b1334b3cfd2044e5213067c66c9e4bd7065096d,e8e9e823f150d5b5c4db5eac4e13208425b8d521b5bfbd1235c2678696b80667
40,90,5,1.5295900578630135,2.834220476019169,-1.3046304181561557,4289848,c005ea4b371eece7598ff63d2ffe5c917c2ea1deb5b0fd757775097c3dfcd88d,f7f9d7619d1d81075e558099df0137a1dcf7dc9d0b2fd7b09b43b299ade1821a
40,90,6,1.5772442085168041,2.882970664423149,-1.305726455906345,4289848,0d21b0ee52cced968394ceffac95939656f7df17e40bddb5d8d1cd590f0ec7d5,9eafbc8b8653982d9913dfbdbca7fa9e8f1ee4d84ec783e275334bece25e1cbe
40,90,7,1.5642303370955695,2.87825170381243,-1.3140213667168603,4289848,14764114e7d75b937a0404036a520f62bd788ed29406357937ed0ccab1120bbd,123feb865a8bb1cb69d38c4b54524373b3127fc5adc99d510aa6d12677fc05ca
40,90,8,1.5858690398788606,2.831462396913764,-1.2455933570349031,4289848,54cbb618aa79e38e7cc9455540c03ad239f565927862706215bbe1c7e53a44c3,31dec2fe4d0a8559f0ea68efc8941f657f99528527df46fc159b31e8df1191fc
40,90,9,1.4909626256702617,2.8387989920047536,-1.3478363663344919,4289848,09e91b32f125e2cfc2aea596f99a386e83c7baa7bef8d95b251a8fa27dba3568,02d3666479d4c0abbd4f8b8e30325e647d70736e2c99f3e769d3dc6ce7abc5bf
40,45,0,1.7544593651780755,2.1466507632458027,-0.3921913980677272,4244983,0c3ecd3622aaaf88e35276981e99a264b480c04529f43166c6e1d8c497ddf282,7b266c6855b879db3e580d4c96e80935e897585b2faa3746ac1babf3f21c1429
40,45,1,2.012627956621562,2.118528827138593,-0.10590087051703101,4244983,8bb1dd79db951e95b6cf962f1628ca1b2a90dcfb00d6ce146e3825089c9ee445,fbd56fd031ce65b11550740dbce0e1400093c80553505b6026ec41b73cbfeeca
40,45,2,1.6293792157667415,2.0897389868864797,-0.46035977111973825,4244983,323d4b6bc405058a6a074565ac5bd2fb8b9746fa9e9cbbcb026b1557c2fb3aa5,c0f919b522ad759b5d5d170065a4675c2dd7dad6783dc9df504f344c58512850
40,45,3,1.5547583888811831,2.095123446429394,-0.5403650575482108,4244983,71687079e9abcd1c815683bf31766e1af335df6beab3575e9c945d6be9714d0f,46f6ccd2050822a9b3afed5928d3f3f044d2097d2c63a4439fff6fe8d3bff634
40,45,4,1.5680617074527354,2.123944073804491,-0.5558823663517554,4244983,e5983795b4bc9f94ba0119533b1334b3cfd2044e5213067c66c9e4bd7065096d,45956b31f357fb526c5a9395f4428b34816211b8f8f9a3de464c6e58b6da71ee
40,45,5,1.5295900578630135,2.122867558063197,-0.5932775002001833,4244983,c005ea4b371eece7598ff63d2ffe5c917c2ea1deb5b0fd757775097c3dfcd88d,fce2f1e5a8385da68a7f3aba878eb9191e78b82af2cc279b3c10a8a46f395e33
40,45,6,1.5772442085168041,2.077891105755336,-0.5006468972385321,4244983,0d21b0ee52cced968394ceffac95939656f7df17e40bddb5d8d1cd590f0ec7d5,1e24d2ddf63201426b8d8da8c237f39a830d602e78ff5e588b08cdc2bed41f40
40,45,7,1.5642303370955695,2.103534191404467,-0.5393038543088977,4244983,14764114e7d75b937a0404036a520f62bd788ed29406357937ed0ccab1120bbd,c4c3e8138c491622b5c07a1ab91e27d68d6e2cfb1f50de8b05a754344f5545cf
40,45,8,1.5858690398788606,2.070020686645445,-0.4841516467665843,4244983,54cbb618aa79e38e7cc9455540c03ad239f565927862706215bbe1c7e53a44c3,6124bc6b0fc77eaa679bfbe7b50283a2429b41e5f3e0b3cb267ae9a34f07d2c6
40,45,9,1.4909626256702617,2.0438700629336797,-0.552907437263418,4244983,09e91b32f125e2cfc2aea596f99a386e83c7baa7bef8d95b251a8fa27dba3568,f460201a263dfb4cc01252095fb2354c67d24424685b5f56e4ef1371b1d37477
40,42,0,1.7544593651780755,3.870300079159029,-2.1158407139809534,4241992,0c3ecd3622aaaf88e35276981e99a264b480c04529f43166c6e1d8c497ddf282,dacef4f52ba8d6c9a9e8bad38b938b59bb444eea969df0342895a61898914fc6
40,42,1,2.012627956621562,3.723304375885912,-1.7106764192643498,4241992,8bb1dd79db951e95b6cf962f1628ca1b2a90dcfb00d6ce146e3825089c9ee445,0261c3bd519bf86d830168077120810aba1f1f04c6d912bb05f3c332c6dcdc5c
40,42,2,1.6293792157667415,3.8539644353849893,-2.224585219618248,4241992,323d4b6bc405058a6a074565ac5bd2fb8b9746fa9e9cbbcb026b1557c2fb3aa5,1ed58a98d0359bca0bea2d2e93d3222bb0db6f88f484fd3648954a0e756e8f7f
40,42,3,1.5547583888811831,3.738751398168933,-2.18399300928775,4241992,71687079e9abcd1c815683bf31766e1af335df6beab3575e9c945d6be9714d0f,a669ec31ed46ffa6e490566cee876cf6f6cb493325f5dfa336b50e1a3aeeb9af
40,42,4,1.5680617074527354,3.750049809883061,-2.181988102430325,4241992,e5983795b4bc9f94ba0119533b1334b3cfd2044e5213067c66c9e4bd7065096d,4398e13bcebfd98b12aacf6b92942953fe2cd9d8f0fbd41b72c292412a058db2
40,42,5,1.5295900578630135,3.6920473351770404,-2.1624572773140267,4241992,c005ea4b371eece7598ff63d2ffe5c917c2ea1deb5b0fd757775097c3dfcd88d,30614c34b481eb3d160566488c971a8d13dbf17e2c38cb08c961938bffa21cd8
40,42,6,1.5772442085168041,3.742846642849714,-2.16560243433291,4241992,0d21b0ee52cced968394ceffac95939656f7df17e40bddb5d8d1cd590f0ec7d5,f98bf41a23485053a776460e4c5b086ec88b3892cb9d53b047a8be4aa01d6d07
40,42,7,1.5642303370955695,3.711636186206697,-2.1474058491111276,4241992,14764114e7d75b937a0404036a520f62bd788ed29406357937ed0ccab1120bbd,67b749beb136778aa4bdafdfef685851c15545a95780cc71f4c828e9e84c32b8
40,42,8,1.5858690398788606,3.8302144104381757,-2.244345370559315,4241992,54cbb618aa79e38e7cc9455540c03ad239f565927862706215bbe1c7e53a44c3,c672284d0b902e39c1b3ba03160c19c8cf04a3e38bf18096f80d61599e3c4da0
40,42,9,1.4909626256702617,3.637210166363032,-2.1462475406927704,4241992,09e91b32f125e2cfc2aea596f99a386e83c7baa7bef8d95b251a8fa27dba3568,479059056a553d7ae03ad38077e159cae179b4b5c1dab9a43b2872ff640eceb2
40,41,0,1.7544593651780755,3.7834805114595893,-2.0290211462815138,4240995,0c3ecd3622aaaf88e35276981e99a264b480c04529f43166c6e1d8c497ddf282,b4ef7bc362e30663393090686f9ebf3dd0c40405ede6307222e4400839483993
40,41,1,2.012627956621562,3.715212223395511,-1.702584266773949,4240995,8bb1dd79db951e95b6cf962f1628ca1b2a90dcfb00d6ce146e3825089c9ee445,b6588e8d9120397e3c78378d4d8744a75e44d7fb8e265f7d1c697cffd0cf9cff
40,41,2,1.6293792157667415,3.7214787262046913,-2.09209951043795,4240995,323d4b6bc405058a6a074565ac5bd2fb8b9746fa9e9cbbcb026b1557c2fb3aa5,db8a842bed9445ebcf59e42575e5fac78cc344daad8c118c0f342e4502e9ea39
40,41,3,1.5547583888811831,3.7310352888848213,-2.1762769000036384,4240995,71687079e9abcd1c815683bf31766e1af335df6beab3575e9c945d6be9714d0f,9a6114da1a52e49b8723d929dcff059df1de0ea6518b405330925e012e6c57cd
40,41,4,1.5680617074527354,3.6913356016663545,-2.123273894213619,4240995,e5983795b4bc9f94ba0119533b1334b3cfd2044e5213067c66c9e4bd7065096d,e237442406ae28745f18eccb4d04b07efc980a9f8060c10d70ec026f706aec9b
40,41,5,1.5295900578630135,3.686526507193883,-2.1569364493308694,4240995,c005ea4b371eece7598ff63d2ffe5c917c2ea1deb5b0fd757775097c3dfcd88d,05d22d3d2fa45ca95e8e4658d092a4b807aa4cdd5e79a0511d1c7e7f412a46c5
40,41,6,1.5772442085168041,3.713983877683072,-2.1367396691662677,4240995,0d21b0ee52cced968394ceffac95939656f7df17e40bddb5d8d1cd590f0ec7d5,abcefd615680190695f750943c7e6afa47b3d1c3d6ba68f62d8d6d30c955aec7
40,41,7,1.5642303370955695,3.751796140571362,-2.1875658034757923,4240995,14764114e7d75b937a0404036a520f62bd788ed29406357937ed0ccab1120bbd,76be6bab8bb14e9e82d7e37deb8919a1bf2f9053d4cc5038ad7c8586f0981cb4
40,41,8,1.5858690398788606,3.769000124336994,-2.1831310844581333,4240995,54cbb618aa79e38e7cc9455540c03ad239f565927862706215bbe1c7e53a44c3,1a8c349395944abf75740c8e9a2b8d83fc3501825383cae9e3588da8d4ebc155
40,41,9,1.4909626256702617,3.709906205839201,-2.218943580168939,4240995,09e91b32f125e2cfc2aea596f99a386e83c7baa7bef8d95b251a8fa27dba3568,016ab22197e59e8bac316c13706c3976df8cd0e816ff96bbc719b79806cb5746
40,91,0,1.7544593651780755,3.6419641593680936,-1.887504794190018,4290845,0c3ecd3622aaaf88e35276981e99a264b480c04529f43166c6e1d8c497ddf282,b1dde2011cd7e02ff7a8eaa7e955b01506e43c85976bf03ce04ef5542bfe173c
40,91,1,2.012627956621562,3.5984741175029713,-1.5858461608814092,4290845,8bb1dd79db951e95b6cf962f1628ca1b2a90dcfb00d6ce146e3825089c9ee445,07f7ae447db0d8481c530008881263bc5f9e8c07eb9895770bd9eb27dbdf819a
40,91,2,1.6293792157667415,3.5782323451068514,-1.94885312934011,4290845,323d4b6bc405058a6a074565ac5bd2fb8b9746fa9e9cbbcb026b1557c2fb3aa5,7d0f4ab21239d1c92997092f2370d4b52d4f1fc2355ff530b37d6a37cac4f7e6
40,91,3,1.5547583888811831,3.5805660325177033,-2.0258076436365204,4290845,71687079e9abcd1c815683bf31766e1af335df6beab3575e9c945d6be9714d0f,9f0c39c18f09106be97747722146a29e099c3a0ae6ea78bdb905da082ae82433
40,91,4,1.5680617074527354,3.595412508496553,-2.0273508010438173,4290845,e5983795b4bc9f94ba0119533b1334b3cfd2044e5213067c66c9e4bd7065096d,a014c5e693782f73eeb64d801181f806d31b8a0c908d197500f8cf89c05a41f5
40,91,5,1.5295900578630135,3.6665730628452082,-2.136983004982195,4290845,c005ea4b371eece7598ff63d2ffe5c917c2ea1deb5b0fd757775097c3dfcd88d,4547b813263df64a15d200b65613ac034efb617c5adea456ae98e6cc3b8f4b13
40,91,6,1.5772442085168041,3.580983807005074,-2.00373959848827,4290845,0d21b0ee52cced968394ceffac95939656f7df17e40bddb5d8d1cd590f0ec7d5,eb11aa48ee1c9952e220fe55e1edb11a4e1ac810f3db183d0c01b4fc769f8bf2
40,91,7,1.5642303370955695,3.598787051531486,-2.0345567144359165,4290845,14764114e7d75b937a0404036a520f62bd788ed29406357937ed0ccab1120bbd,8c7618bcdde226334024b5f4a70274b25409a9effaa5ffdd800bc1be61c49217
40,91,8,1.5858690398788606,3.5830819111781795,-1.997212871299319,4290845,54cbb618aa79e38e7cc9455540c03ad239f565927862706215bbe1c7e53a44c3,d65397bc072c87fae0e05a9b7bd934459affe187069b300a22433edf8c8b66ff
40,91,9,1.4909626256702617,3.4898893075642246,-1.9989266818939628,4290845,09e91b32f125e2cfc2aea596f99a386e83c7baa7bef8d95b251a8fa27dba3568,13aa7cc5f45618b3f4594466d41471c44b1dc03a12d0989caf74d5984750fc58
40,36,0,1.7544593651780755,3.622809122124941,-1.8683497569468654,4236010,0c3ecd3622aaaf88e35276981e99a264b480c04529f43166c6e1d8c497ddf282,ca82500e327a3947d6a3e72775889697628a05ce7888c3a0bffc6e618f650d9b
40,36,1,2.012627956621562,3.64128872398013,-1.6286607673585678,4236010,8bb1dd79db951e95b6cf962f1628ca1b2a90dcfb00d6ce146e3825089c9ee445,ad7cbe6fd6a895a6ea6bc47d8a247d457c992098c7e8f8cc94658e2a225485a7
40,36,2,1.6293792157667415,3.5212976799687357,-1.8919184642019942,4236010,323d4b6bc405058a6a074565ac5bd2fb8b9746fa9e9cbbcb026b1557c2fb3aa5,b2de5cf22ac5a551047e46c88891feaeaef9e15920f9157027fd2e1e499070d7
40,36,3,1.5547583888811831,3.6126393170737545,-2.0578809281925716,4236010,71687079e9abcd1c815683bf31766e1af335df6beab3575e9c945d6be9714d0f,146d0b9b076c0c07d7ea646eb1a8407c271b712640c4de1e6f8ba57b18818fad
40,36,4,1.5680617074527354,3.641480783041151,-2.073419075588416,4236010,e5983795b4bc9f94ba0119533b1334b3cfd2044e5213067c66c9e4bd7065096d,3e3f9c46c792fb40f645fcc9e16a9da0bd98eba0334f70846585d752c6e999cd
40,36,5,1.5295900578630135,3.6123265281888455,-2.082736470325832,4236010,c005ea4b371eece7598ff63d2ffe5c917c2ea1deb5b0fd757775097c3dfcd88d,6ef24935b29a0b50b5f05fc39e05cf3aa8c4e1b98c338c0c6e9e15484cc3c517
40,36,6,1.5772442085168041,3.5777626427912397,-2.0005184342744355,4236010,0d21b0ee52cced968394ceffac95939656f7df17e40bddb5d8d1cd590f0ec7d5,0ffcf8e4e632de63611d0af8188bcc76a95c1aa77ae0756490449c8635df5fcd
40,36,7,1.5642303370955695,3.571619929659415,-2.0073895925638454,4236010,14764114e7d75b937a0404036a520f62bd788ed29406357937ed0ccab1120bbd,3e03e25a8ee0fb81a703f8d1e38d857d0b0d7dc61d3f592cd4095016ec1eae88
40,36,8,1.5858690398788606,3.6461779142658806,-2.0603088743870197,4236010,54cbb618aa79e38e7cc9455540c03ad239f565927862706215bbe1c7e53a44c3,04debeaab220acff54066b4b4204c6ea5191871d93861b31ec0ffd979cb6037b
40,36,9,1.4909626256702617,3.5676168964759225,-2.076654270805661,4236010,09e91b32f125e2cfc2aea596f99a386e83c7baa7bef8d95b251a8fa27dba3568,1726e51e8b04fee99bd61ec3e1aacff2b616ee47b9490ec0d7e940543eba9b86
120,61,0,0.9573201704440983,2.8438613606741914,-1.886541190230093,12261175,fa438778e66eb8f713cd0442bc2c9f7553d2e0f0dc53265fb64f9fac2c85d0c2,25604a9645ac08ee9b0e2d6cb93d242523e01a99c19abb17a027064eabec342a
120,61,1,1.0497207297719502,2.7658539203082815,-1.7161331905363313,12261175,1329c9454004d85d118772d56f161bb364a9363427b338ba36a0fad6e4da93f0,ae28f5e49171f843cb8f980e93a2a56952130538b2b3960fa9db2f6dd3cf9aeb
120,61,2,0.9659968277623456,2.6559413902369853,-1.6899445624746396,12261175,8031e3343fc6ef76eee5bf48543aac1277b0915f4574809017a3d4a702e5d77b,16ee53c92d227845d4e8ad31ace781c74186ffb4b222b813627c19c97647d86c
120,61,3,0.9073636928283495,2.582917349553069,-1.6755536567247193,12261175,964675d692b14c415eae3c6d628d5e9496e0dcc6731af0e2f2a94d223dd765ed,9bd6d1d4105c34853c37b177792bf2ed6732ad620fc46fd8f2a7a7dc8610584f
120,61,4,0.951957253803844,2.824482779626998,-1.872525525823154,12261175,cc5a5feb089dc8fbe311d132aa6f91573311f080cd45fd7643bc7997f70fc167,927abac825ef22f307928ddde891a118172ba21668024c0456bbac3275833e6e
120,61,5,0.9422652885321825,2.7434399004224117,-1.8011746118902292,12261175,b6c48452661fcd7d8c508c213855c249e62c879cc2387d196fb779651ae7153b,b4332dcd648c29fbe3c4ad05e04505c8e1778e11a466335e2da8fd895988fca5
120,61,6,0.8682263553865267,2.9907891580576798,-2.122562802671153,12261175,29e74f6cec58d7e416632ed5438ba9cbb63889de90dabb836eccb2ed77a10c83,0507d8fd04f9a7b33edcf365120a23ac9e3424d2663ee2acbbf1936c4f7ca332
120,61,7,0.9519710509183132,2.4315013306630697,-1.4795302797447565,12261175,8c7251019f005a82126d43ba9b6d66d3c09468601dfafef5c9484c734a838c74,b213b2deef5305b9b7c5428bf79ce95eda553048ac667175e059f5b4ebe1e200
120,61,8,0.9695349169431325,2.630310869219887,-1.6607759522767545,12261175,9fb8e62d2bf29904d46fa0da7b34e4d7b86e393d30eef8b24f301c17c894317d,a5e83bf47f56094eef1d96f01613076a116b0422425305b1609ac83c0a729cd1
120,61,9,0.8904365127329732,2.613927229385298,-1.723490716652325,12261175,cc5460a8f7808280bab1c592eadbbb40e93ed0db7a5ff4ad9b12a7772db70cb5,9310998dc61470ff9d2e81fed00b4bd8e8bf7a10051ac8523c8f217869c55ef6
120,34,0,0.9573201704440983,2.1226868537556496,-1.1653666833115512,12234256,fa438778e66eb8f713cd0442bc2c9f7553d2e0f0dc53265fb64f9fac2c85d0c2,596cf65466a3f229d0fdb7325ca68a148d9907216fc43ed815f92d25c0da14af
120,34,1,1.0497207297719502,2.513208340794501,-1.463487611022551,12234256,1329c9454004d85d118772d56f161bb364a9363427b338ba36a0fad6e4da93f0,6c0b81223cb8fee5dc1161c6895e105b039c002b52c8c6e603cc075ed0b9e78e
120,34,2,0.9659968277623456,1.9984441258679102,-1.0324472981055646,12234256,8031e3343fc6ef76eee5bf48543aac1277b0915f4574809017a3d4a702e5d77b,ed1180260f7a2b6c8123730bbb5170017fa3587047710e09627b12083687ceee
120,34,3,0.9073636928283495,2.5226972188753476,-1.615333526046998,12234256,964675d692b14c415eae3c6d628d5e9496e0dcc6731af0e2f2a94d223dd765ed,a62ff49f6a71d17ee89955aa3fd4bb1b17569d24229fc590933f22c018aac2d6
120,34,4,0.951957253803844,2.04870702414277,-1.096749770338926,12234256,cc5a5feb089dc8fbe311d132aa6f91573311f080cd45fd7643bc7997f70fc167,6356fe8a75f7f6ace3a7d9378cf8acf594e0d637ff508b53abdd887fa5b25d29
120,34,5,0.9422652885321825,6.1497800964172,-5.207514807885017,12234256,b6c48452661fcd7d8c508c213855c249e62c879cc2387d196fb779651ae7153b,5e0270cee8287f02e277e54290996aceb2cde0bc88cbe1bd56758dc87772bad8
120,34,6,0.8682263553865267,3.03102848177151,-2.162802126384983,12234256,29e74f6cec58d7e416632ed5438ba9cbb63889de90dabb836eccb2ed77a10c83,1216f1a0d888c8bf866ac7d56706d1ed582f22b4154f3bf9a839d3cec145f570
120,34,7,0.9519710509183132,2.3343854249674587,-1.3824143740491455,12234256,8c7251019f005a82126d43ba9b6d66d3c09468601dfafef5c9484c734a838c74,70dd9382836f65a00e403f7608f727054cca70b6700b01cddeb2ff5c3ce8d08f
120,34,8,0.9695349169431325,3.0496644514946865,-2.080129534551554,12234256,9fb8e62d2bf29904d46fa0da7b34e4d7b86e393d30eef8b24f301c17c894317d,17f3774b9f6abb965823c49af2b56ac4991fecfd3164446867df500b4cb69fd3
120,34,9,0.8904365127329732,2.1670709643686266,-1.2766344516356534,12234256,cc5460a8f7808280bab1c592eadbbb40e93ed0db7a5ff4ad9b12a7772db70cb5,008b834ec4416a9441b19e8bb5a97a97bcd7cef73ccc209bb9fb6f5c701f6778
120,64,0,0.9573201704440983,1.787242092464707,-0.8299219220206087,12264166,fa438778e66eb8f713cd0442bc2c9f7553d2e0f0dc53265fb64f9fac2c85d0c2,55c7b8a8a7c22b642c7e2e3313d1aa6105d541cd5d91ab24b372eabca86214cd
120,64,1,1.0497207297719502,1.8291388515615692,-0.779418121789619,12264166,1329c9454004d85d118772d56f161bb364a9363427b338ba36a0fad6e4da93f0,c2e4928cca5ffb5e643ae08aa82749af6f0e1e833318d901bfdf65cbc2442833
120,64,2,0.9659968277623456,1.8017452077617573,-0.8357483799994117,12264166,8031e3343fc6ef76eee5bf48543aac1277b0915f4574809017a3d4a702e5d77b,a2fda5c4a74549accaecf3b25960cc02df2d0bceea221c23840be2e8ef93229c
120,64,3,0.9073636928283495,1.7106611855051872,-0.8032974926768377,12264166,964675d692b14c415eae3c6d628d5e9496e0dcc6731af0e2f2a94d223dd765ed,1d2d33623da0453363cf1a19a2b7fb604f878a614622797a440f332b7d534132
120,64,4,0.951957253803844,1.8096641766268031,-0.8577069228229591,12264166,cc5a5feb089dc8fbe311d132aa6f91573311f080cd45fd7643bc7997f70fc167,386fc10705854d009c03f36c793ecce3542a771da3c9863a28bd16d61adf5817
120,64,5,0.9422652885321825,1.7601780682045116,-0.8179127796723291,12264166,b6c48452661fcd7d8c508c213855c249e62c879cc2387d196fb779651ae7153b,c52450cfb29e3ea4c8825284015050e25941e77634168b46a3f73b2b3467fcd3
